Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2023,NBA,1,15,Kobe Bufkin,Michigan,2,4,1,2,0,.000,.000,.500,2.0,0.5,1.0,0.0,0.0,-0.512,-32.0,0.0
2023,NBA,2,46,Seth Lundy,Penn State,,,,,,,,,,,,,,,,
2022,NBA,1,16,A.J. Griffin,Duke,79,1465,663,158,75,.465,.392,.898,18.5,8.4,2.0,0.9,2.2,.073,-0.9,0.4
2022,NBA,2,44,Ryan Rollins (↳GSW),Toledo,19,110,55,22,16,.421,.364,.864,5.8,2.9,1.2,0.8,-0.1,-0.042,-5.1,-0.1
2021,NBA,1,20,Jalen Johnson,Duke,104,1529,627,403,112,.524,.318,.658,14.7,6.0,3.9,1.1,3.2,.100,0.4,0.9
2021,NBA,2,48,Sharife Coooper,Auburn,13,39,7,5,5,.214,.167,,3.0,0.5,0.4,0.4,-0.2,-0.297,-16.3,-0.1
2020,NBA,1,6,Onyeka Okongwu,USC,190,3707,1518,1102,169,.649,.269,.756,19.5,8.0,5.8,0.9,14.2,.184,0.4,2.3
2020,NBA,2,50,Skylar Mays,LSU,78,898,388,99,150,.458,.341,.897,11.5,5.0,1.3,1.9,2.1,.113,-0.2,0.4
2019,NBA,1,8,Jaxson Hayes (↳NOP),Texas,252,4161,1835,977,172,.622,.288,.716,16.5,7.3,3.9,0.7,14.1,.162,-0.2,1.9
2019,NBA,1,10,Cam Reddish,Duke,186,4618,1890,548,240,.400,.324,.840,24.8,10.2,2.9,1.3,2.6,.027,-3.1,-1.3
2019,NBA,2,35,Marcos Louzada Silva (↳NOP),,12,185,43,20,8,.326,.355,1.000,15.4,3.6,1.7,0.7,-0.1,-0.034,-8.1,-0.3
2018,NBA,1,3,Luka Dončić (↳DAL),,342,11736,9468,2918,2728,.467,.341,.739,34.3,27.7,8.5,8.0,40.9,.167,7.2,27.3
2018,NBA,1,19,Kevin Huerter,Maryland,360,10634,4414,1260,1124,.444,.385,.768,29.5,12.3,3.5,3.1,15.1,.068,-0.8,3.3
2018,NBA,1,30,Omari Spellman,Villanova,95,1691,642,413,94,.417,.366,.766,17.8,6.8,4.3,1.0,2.4,.068,-1.5,0.2
2018,NBA,2,34,Devonte' Graham (↳CHO),Kansas,315,8075,3625,724,1407,.372,.356,.812,25.6,11.5,2.3,4.5,12.6,.075,-0.4,3.3
2017,NBA,1,19,John Collins,Wake Forest,376,10996,5947,3007,552,.550,.359,.781,29.2,15.8,8.0,1.5,33.2,.145,0.8,7.8
