Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1972,NBA,10,148,David Hall,Kansas State,,,,,,,,,,,,,,,,
1972,NBA,11,159,Floyd Mathew,Northern Arizona University,,,,,,,,,,,,,,,,
1972,NBA,12,168,Len Baltimore,George Washington,,,,,,,,,,,,,,,,
1972,NBA,13,177,Kent Scott,Pitt,,,,,,,,,,,,,,,,
1972,NBA,14,183,Bob Allen,Missouri,,,,,,,,,,,,,,,,
1972,NBA,15,190,Mike Jeffries,Oklahoma State,,,,,,,,,,,,,,,,
1972,NBA,16,195,Mike Peterson,Nebraska,,,,,,,,,,,,,,,,
1971,NBA,1,4,Ken Durrett,La Salle,120,1205,484,233,54,.434,,.637,10.0,4.0,1.9,0.5,0.6,.025,-3.9,-0.5
1971,NBA,2,21,John Mengelt,Auburn,636,12788,6218,1221,1329,.479,,.809,20.1,9.8,1.9,2.1,27.9,.105,-1.1,2.2
1971,NBA,2,31,Joe Bergman,Creighton,,,,,,,,,,,,,,,,
1971,NBA,3,38,Rich Yunkus,Georgia Tech,,,,,,,,,,,,,,,,
1971,NBA,4,55,Sid Catlett,Notre Dame,9,40,6,4,1,.222,,.222,4.4,0.7,0.4,0.1,-0.2,-0.197,,
1971,NBA,5,72,Jimmie Guymon,Eastern New Mexico University,,,,,,,,,,,,,,,,
1971,NBA,5,73,Tyrone Marioneaux,Loyola New Orleans,,,,,,,,,,,,,,,,
1971,NBA,6,89,Gil McGregor,Wake Forest,42,532,171,148,18,.363,,.696,12.7,4.1,3.5,0.4,-0.4,-0.038,,
1971,NBA,7,106,Ollie Shannon,Minnesota,,,,,,,,,,,,,,,,
1971,NBA,8,123,Frank Fitzgerald,Boston College,,,,,,,,,,,,,,,,
1970,NBA,1,5,Sam Lacey,New Mexico State,1002,31873,10303,9687,3754,.441,,.738,31.8,10.3,9.7,3.7,50.9,.077,2.4,25.9
1970,NBA,2,19,Tiny Archibald,Texas-El Paso,876,31159,16481,2046,6476,.467,,.810,35.6,18.8,2.3,7.4,83.4,.128,0.4,12.9
1970,NBA,2,22,Doug Cook,Davidson,,,,,,,,,,,,,,,,
1970,NBA,3,39,Greg Hyder,Eastern New Mexico University,77,1359,417,332,48,.447,,.718,17.6,5.4,4.3,0.6,1.1,.040,,
1970,NBA,4,56,Wade Fuller,Loyola Chicago,,,,,,,,,,,,,,,,
1970,NBA,5,73,Uluss Thompson,Wiley College,,,,,,,,,,,,,,,,
1970,NBA,6,90,Charles Bishop,Louisiana Tech,,,,,,,,,,,,,,,,
1970,NBA,7,107,Mike Bernard,Kentucky State University,,,,,,,,,,,,,,,,
1970,NBA,8,124,Joel McBride,Augusta State University,,,,,,,,,,,,,,,,
1970,NBA,9,141,Bob Mabry,University of Rio Grande,,,,,,,,,,,,,,,,
1970,NBA,10,158,Carl Johnson,Gustavus Adolphus,,,,,,,,,,,,,,,,
1970,NBA,11,173,Ted Hillary,Saint Joseph's College,,,,,,,,,,,,,,,,
1970,NBA,12,186,Reggie Roach,Virginia State University,,,,,,,,,,,,,,,,
1970,NBA,13,196,Larry Gray,Huston-Tillotson University,,,,,,,,,,,,,,,,
1970,NBA,14,206,Andy Jennings,Alderson-Broaddus College,,,,,,,,,,,,,,,,
1970,NBA,15,216,Mike Neer,Washington & Lee University,,,,,,,,,,,,,,,,
1970,NBA,16,225,Paul Favorite,Georgetown,,,,,,,,,,,,,,,,
1969,NBA,1,8,Herm Gilliam,Purdue,578,15026,6252,2175,2225,.441,,.792,26.0,10.8,3.8,3.8,20.8,.066,-0.1,3.2
1969,NBA,3,37,Luther Rackley,Xavier,221,3443,1337,1003,143,.451,,.626,15.6,6.0,4.5,0.6,4.7,.065,-3.4,0.0
1969,NBA,3,41,Luther Green,Long Island University,5,32,3,3,0,.000,,.333,6.4,0.6,0.6,0.0,-0.3,-0.444,,
1969,NBA,4,51,Ron Sanford,New Mexico,,,,,,,,,,,,,,,,
1969,NBA,5,65,Jake Ford,University of Maryland Eastern Shore,31,249,126,20,35,.462,,.764,8.0,4.1,0.6,1.1,0.7,.133,,
1969,NBA,6,79,Mel Coleman,University of Wisconsin-Stout,,,,,,,,,,,,,,,,
1969,NBA,7,93,L.C. Bowen,Bradley,,,,,,,,,,,,,,,,
1969,NBA,8,107,Merton Bancroft,Missouri State,,,,,,,,,,,,,,,,
1969,NBA,9,121,James Hurley,Transylvania University,,,,,,,,,,,,,,,,
1969,NBA,10,135,Bill Bowes,Elon University,,,,,,,,,,,,,,,,
1969,NBA,11,149,Jim Supple,Georgetown,,,,,,,,,,,,,,,,
1969,NBA,12,162,Mike Davis,Colorado State,,,,,,,,,,,,,,,,
1969,NBA,13,174,Ted Johnson,Baldwin-Wallace College,,,,,,,,,,,,,,,,
1968,NBA,1,5,Zaid Abdul-Aziz,Iowa State,505,11023,4557,4065,601,.428,,.728,21.8,9.0,8.0,1.2,17.5,.076,0.4,2.7
1968,NBA,3,27,Pat Frink,Colorado,48,363,123,41,55,.340,,.793,7.6,2.6,0.9,1.1,-0.5,-0.064,,
1968,NBA,3,28,Fred Foster,Miami University,524,9116,4093,1275,601,.414,,.727,17.4,7.8,2.4,1.1,2.9,.016,-4.3,-1.4
1968,NBA,4,41,Daniel Sparks,Weber State,,,,,,,,,,,,,,,,
1968,NBA,5,55,Jim Kissane,Boston College,,,,,,,,,,,,,,,,
1968,NBA,6,69,Calvin Martin,Texas Southern,,,,,,,,,,,,,,,,
1968,NBA,7,83,Dick Dumas,Northeastern State University,,,,,,,,,,,,,,,,
1968,NBA,8,97,Dave Williams,Mississippi State,,,,,,,,,,,,,,,,
1968,NBA,9,111,Butch Joyner,Indiana,,,,,,,,,,,,,,,,
1968,NBA,10,125,Bo Wyenandt,Vanderbilt,,,,,,,,,,,,,,,,
1968,NBA,11,139,James Robinson,Rochester Institute of Technology,,,,,,,,,,,,,,,,
1968,NBA,12,152,Glynn Saulters,Louisiana-Monroe,,,,,,,,,,,,,,,,
1968,NBA,13,165,Billy Tindall,UMass,,,,,,,,,,,,,,,,
1968,NBA,14,176,Charles Core,Southeastern Louisiana University,,,,,,,,,,,,,,,,
1968,NBA,15,185,Mike Drespling,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,
1968,NBA,16,193,Dick Harris,Manchester University,,,,,,,,,,,,,,,,
1968,NBA,17,201,John Howard,Cincinnati,,,,,,,,,,,,,,,,
1968,NBA,18,207,Larry Humes,University of Evansville,,,,,,,,,,,,,,,,
1968,NBA,19,211,Ray Jeffords,Georgia,,,,,,,,,,,,,,,,
1967,NBA,1,9,Mel Daniels,New Mexico,11,126,39,34,6,.371,,.565,11.5,3.5,3.1,0.5,0.0,-0.002,-4.3,-0.1
1967,NBA,3,26,Gary Gray,Oklahoma City University,44,276,105,23,26,.366,,.700,6.3,2.4,0.5,0.6,-0.5,-0.093,,
1967,NBA,3,28,Sam Smith,Kentucky Wesleyan College,,,,,,,,,,,,,,,,
1967,NBA,4,38,Louie Dampier,Kentucky,232,4431,1553,261,643,.488,,.748,19.1,6.7,1.1,2.8,6.7,.073,-1.0,1.1
1967,NBA,5,50,Trooper Washington,Cheyney (PA),,,,,,,,,,,,,,,,
1967,NBA,6,62,Frank Stronczek,American International College,,,,,,,,,,,,,,,,
1967,NBA,7,74,Charles Beasley,SMU,,,,,,,,,,,,,,,,
1967,NBA,8,86,Frank Hollendoner,Georgetown,,,,,,,,,,,,,,,,
1967,NBA,9,97,Ron Sepic,Ohio State,,,,,,,,,,,,,,,,
1967,NBA,10,108,Willie Davis,University of North Texas,,,,,,,,,,,,,,,,
1967,NBA,11,118,Ken Calloway,Cincinnati,,,,,,,,,,,,,,,,
1967,NBA,12,129,Frank Frank Gaidjunas,Villanova,,,,,,,,,,,,,,,,
1967,NBA,13,138,John Moates,Richmond,,,,,,,,,,,,,,,,
1967,NBA,14,144,Jerry Pettway,Northwood University,,,,,,,,,,,,,,,,
1967,NBA,15,150,Earl Beechum,Midwestern State University,,,,,,,,,,,,,,,,
1967,NBA,16,155,John Vermilyea,Morningside College,,,,,,,,,,,,,,,,
1967,NBA,17,158,Darryl Meachem,Edinboro University of Pennsylvania,,,,,,,,,,,,,,,,
1966,NBA,1,6,Walt Wesley,Kansas,590,10306,5002,3243,385,.434,,.630,17.5,8.5,5.5,0.7,9.5,.044,-2.7,-0.1
1966,NBA,2,16,Jerry Lee Wells,Oklahoma City University,,,,,,,,,,,,,,,,
1966,NBA,3,26,Jim Ware,Oklahoma City University,63,429,143,146,13,.284,,.647,6.8,2.3,2.3,0.2,-1.1,-0.125,,
1966,NBA,4,36,Charles Schmaus,Virginia Military Institute,,,,,,,,,,,,,,,,
1966,NBA,5,47,Richard Parks,Saint Louis,,,,,,,,,,,,,,,,
1966,NBA,6,56,Steve Cunningham,Western Kentucky,,,,,,,,,,,,,,,,
1966,NBA,7,65,Gary Schull,Florida State,,,,,,,,,,,,,,,,
1966,NBA,8,74,Ron Krick,Cincinnati,,,,,,,,,,,,,,,,
1966,NBA,9,81,Billy Smith,Loyola Chicago,,,,,,,,,,,,,,,,
1966,NBA,10,88,Freddie Lewis,Arizona State,64,886,373,91,96,.401,,.771,13.8,5.8,1.4,1.5,0.6,.031,-3.7,-0.2
1966,NBA,11,95,R.B. Lynam,Oklahoma Baptist University,,,,,,,,,,,,,,,,
1965,NBA,1,9,Nate Bowman,Wichita State,243,2171,702,791,162,.390,,.527,8.9,2.9,3.3,0.7,1.3,.030,,
1965,NBA,2,18,Flynn Robinson,Wyoming,494,11569,7147,1294,1516,.456,,.849,23.4,14.5,2.6,3.1,31.3,.130,,
1965,NBA,3,27,Jon McGlocklin,Indiana,792,20930,9169,1928,2280,.489,,.845,26.4,11.6,2.4,2.9,47.1,.108,-1.5,0.5
1965,NBA,4,36,Bob Love,Southern University and A&M College,789,25120,13895,4653,1123,.429,,.805,31.8,17.6,5.9,1.4,50.4,.096,-1.8,0.4
1965,NBA,5,45,Warren Isaac,Iona College,,,,,,,,,,,,,,,,
1965,NBA,6,54,Leon Clements,Ouachita Baptist University,,,,,,,,,,,,,,,,
1965,NBA,7,62,Jeff Gehring,Miami University,,,,,,,,,,,,,,,,
1965,NBA,8,70,Jim Fox,South Carolina,743,17294,6945,5525,1201,.479,,.770,23.3,9.3,7.4,1.6,41.8,.116,-0.1,2.8
1965,NBA,9,76,Ron Krick,Cincinnati,,,,,,,,,,,,,,,,
1965,NBA,10,82,Richie Dec,Seton Hall,,,,,,,,,,,,,,,,
1965,NBA,11,88,Dick Maile,LSU,,,,,,,,,,,,,,,,
1965,NBA,12,94,Robert McCollough,Benedict College,,,,,,,,,,,,,,,,
1965,NBA,13,99,Oliver Jones,Albany State University,,,,,,,,,,,,,,,,
1965,NBA,14,103,Larry Franks,Texas,,,,,,,,,,,,,,,,
1965,NBA,15,107,Ronald Scharf,Georgia Tech,,,,,,,,,,,,,,,,
1965,NBA,16,111,Willie Porter,Tennessee State,,,,,,,,,,,,,,,,
1964,NBA,1T,8,George Wilson,Cincinnati,410,5768,2216,2144,307,.372,,.677,14.1,5.4,5.2,0.7,0.5,.004,,
1964,NBA,2,17,Bill Chmielewski,Dayton,,,,,,,,,,,,,,,,
1964,NBA,3,26,Steve Courtin,Saint Joseph's,24,317,101,22,22,.408,,.810,13.2,4.2,0.9,0.9,0.2,.036,,
1964,NBA,4,35,Happy Hairston,NYU,776,24330,11505,8019,1268,.478,,.741,31.4,14.8,10.3,1.6,70.0,.138,0.5,3.1
1964,NBA,5,44,George Kirk,Memphis,,,,,,,,,,,,,,,,
1964,NBA,6,53,Al Thrasher,Wittenberg University,,,,,,,,,,,,,,,,
1964,NBA,7,62,Vic Rouse,Loyola Chicago,,,,,,,,,,,,,,,,
1964,NBA,8,71,Joe Geiger,Xavier,,,,,,,,,,,,,,,,
1964,NBA,9,78,Scotty Pierce,West Texas A&M University,,,,,,,,,,,,,,,,
1964,NBA,10,85,Bob Neumann,Memphis,,,,,,,,,,,,,,,,
1964,NBA,11,91,Jim Reynolds,Abilene Christian University,,,,,,,,,,,,,,,,
1964,NBA,12,95,Fred Jones,Youngstown State University,,,,,,,,,,,,,,,,
1963,NBA,1T,5,Tom Thacker,Cincinnati,218,2187,721,522,222,.371,,.482,10.0,3.3,2.4,1.0,-0.6,-0.014,,
1963,NBA,3,23,Jimmy Rayl,Indiana,,,,,,,,,,,,,,,,
1963,NBA,4,32,Ken Charlton,Colorado,,,,,,,,,,,,,,,,
1963,NBA,5,41,Mack Herndon,Bradley,,,,,,,,,,,,,,,,
1963,NBA,6,50,Jim McCormick,West Virginia,,,,,,,,,,,,,,,,
1963,NBA,7,59,Hunter Beckman,Memphis,,,,,,,,,,,,,,,,
