Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1981,NBA,3,63,Wayne McKoy,St. John's,,,,,,,,,,,,,,,,
1981,NBA,4,86,Alex Bradley,Villanova,39,331,137,65,11,.524,.000,.604,8.5,3.5,1.7,0.3,0.4,.053,-2.6,0.0
1981,NBA,5,109,Jim Wright,Rhode Island,,,,,,,,,,,,,,,,
1981,NBA,6,132,John Blair,Monmouth University,,,,,,,,,,,,,,,,
1981,NBA,7,155,Terry Cramer,Ripon College,,,,,,,,,,,,,,,,
1981,NBA,8,177,Brian O'Connor,Thomas More College,,,,,,,,,,,,,,,,
1981,NBA,9,198,Marty Headd,Syracuse,,,,,,,,,,,,,,,,
1981,NBA,10,218,Kevin Rogers,Saint Peter's College,,,,,,,,,,,,,,,,
1980,NBA,1,12,Mike Woodson,Indiana,786,20021,10981,1838,1822,.466,.271,.813,25.5,14.0,2.3,2.3,34.6,.083,-0.3,8.5
1980,NBA,2,36,DeWayne Scales,LSU,49,521,224,140,10,.417,.167,.628,10.6,4.6,2.9,0.2,0.2,.017,-5.5,-0.5
1980,NBA,3,58,Kurt Rambis,Santa Clara,880,16299,4603,4961,931,.534,.000,.689,18.5,5.2,5.6,1.1,38.3,.113,0.0,8.1
1980,NBA,4,82,Joseph Chrnelich,Wisconsin,,,,,,,,,,,,,,,,
1980,NBA,5,104,William Carey,Albright College,,,,,,,,,,,,,,,,
1980,NBA,6,128,Kelvin Hicks,New York Institute of Technology,,,,,,,,,,,,,,,,
1980,NBA,7,150,Bobby Turner,Louisville,,,,,,,,,,,,,,,,
1980,NBA,8,171,James Salters,Penn,,,,,,,,,,,,,,,,
1980,NBA,9,190,Don Wiley,Monmouth University,,,,,,,,,,,,,,,,
1980,NBA,10,208,Gerard Ross,Grand Canyon University,,,,,,,,,,,,,,,,
1979,NBA,1,3,Bill Cartwright,San Francisco,963,27491,12713,6106,1390,.525,.000,.771,28.5,13.2,6.3,1.4,72.8,.127,-0.6,9.7
